unit_id,cycle,true_rul,s3_hpc_temp,s4_lpt_temp,s7_hpc_press,s9_core_speed,s11_lpt_press
13,129,63,1589.51,1409.48,552.91,9060.9,47.280
13,130,62,1589.48,1411.18,552.73,9060.0,47.366
13,131,61,1589.90,1410.21,552.49,9062.1,47.331
13,132,60,1590.18,1411.11,552.47,9059.1,47.330
13,133,59,1590.37,1410.35,552.37,9057.2,47.336
13,134,58,1591.42,1411.41,552.02,9058.5,47.309
13,135,57,1589.52,1411.30,552.43,9067.3,47.321
13,136,56,1590.32,1410.47,552.28,9062.6,47.370
13,137,55,1593.45,1410.38,552.40,9058.5,47.349
13,138,54,1592.39,1412.45,551.97,9063.6,47.222
13,139,53,1589.55,1411.67,552.48,9062.7,47.420
13,140,52,1591.72,1412.01,552.60,9060.5,47.341
13,141,51,1592.17,1411.45,552.33,9069.8,47.374
13,142,50,1591.32,1414.65,552.38,9063.9,47.309
13,143,49,1592.72,1412.86,552.13,9062.3,47.359
13,144,48,1593.04,1412.85,551.63,9063.2,47.271
13,145,47,1592.16,1413.10,551.72,9057.8,47.318
13,146,46,1592.74,1413.43,552.15,9061.4,47.316
13,147,45,1593.98,1413.44,552.52,9064.2,47.254
13,148,44,1593.78,1413.80,552.23,9065.8,47.276
13,149,43,1594.51,1413.69,551.22,9067.8,47.306
13,150,42,1594.51,1413.58,551.75,9063.8,47.332
13,151,41,1594.20,1414.80,551.84,9061.4,47.320
13,152,40,1594.51,1416.91,551.87,9068.0,47.301
13,153,39,1593.52,1416.22,551.67,9065.5,47.267
13,154,38,1594.22,1414.90,551.70,9066.2,47.261
13,155,37,1594.87,1415.65,551.42,9064.2,47.271
13,156,36,1594.08,1415.09,551.30,9068.1,47.321
13,157,35,1595.16,1416.88,551.47,9068.1,47.340
13,158,34,1595.75,1417.18,551.37,9067.9,47.274
13,159,33,1594.81,1414.46,551.52,9071.7,47.253
13,160,32,1595.03,1416.54,550.74,9067.5,47.190
13,161,31,1595.16,1416.05,550.91,9065.5,47.273
13,162,30,1595.52,1416.36,551.48,9069.9,47.119
13,163,29,1596.94,1417.69,551.43,9069.0,47.314
13,164,28,1596.05,1415.51,550.88,9072.0,47.237
13,165,27,1596.48,1417.26,551.10,9070.5,47.224
13,166,26,1597.23,1418.58,550.97,9067.5,47.289
13,167,25,1598.60,1420.26,551.21,9065.5,47.126
13,168,24,1596.80,1418.91,550.92,9072.4,47.142
13,169,23,1598.75,1420.58,550.50,9065.6,47.203
13,170,22,1598.70,1419.48,550.92,9071.0,47.211
13,171,21,1598.67,1420.15,550.96,9067.1,47.306
13,172,20,1596.82,1420.20,550.69,9073.0,47.238
13,173,19,1597.80,1419.95,550.34,9077.7,47.203
13,174,18,1599.11,1421.35,551.22,9080.5,47.202
13,175,17,1598.96,1420.43,550.80,9077.1,47.145
13,176,16,1599.64,1422.10,550.18,9075.7,47.173
13,177,15,1599.30,1420.62,549.92,9072.8,47.127
13,178,14,1599.82,1422.10,550.50,9071.0,47.111
13,179,13,1599.28,1422.08,550.25,9077.4,47.211
13,180,12,1599.22,1421.49,550.34,9076.4,47.195
13,181,11,1600.26,1424.21,549.76,9080.1,47.163
13,182,10,1599.38,1421.08,549.85,9081.8,47.203
13,183,9,1600.64,1422.91,549.87,9077.3,47.120
13,184,8,1602.36,1422.43,550.19,9084.6,47.178
13,185,7,1600.33,1422.45,550.09,9079.4,47.196
13,186,6,1601.92,1423.71,549.79,9074.7,47.136
13,187,5,1600.61,1425.27,550.07,9081.7,47.059
13,188,4,1601.86,1424.41,549.87,9082.0,47.094
13,189,3,1601.85,1425.68,549.44,9078.0,47.115
13,190,2,1603.21,1424.50,550.26,9076.4,47.187
13,191,1,1603.70,1424.40,549.17,9084.1,47.086
13,192,0,1602.19,1427.63,549.24,9079.5,47.070
14,1,129,1585.07,1404.48,553.36,9049.3,47.465
14,2,128,1585.26,1404.14,553.95,9046.0,47.460
14,3,127,1585.09,1404.21,553.82,9045.5,47.384
14,4,126,1583.23,1404.74,554.05,9053.0,47.465
14,5,125,1583.29,1403.08,553.85,9050.5,47.439
14,6,124,1585.30,1404.01,553.84,9047.8,47.499
14,7,123,1584.66,1402.80,553.57,9048.8,47.500
14,8,122,1584.97,1403.83,553.43,9052.7,47.417
14,9,121,1584.92,1405.33,553.95,9044.3,47.362
14,10,120,1584.95,1402.91,553.99,9050.1,47.458
14,11,119,1584.43,1405.57,554.65,9049.0,47.468
14,12,118,1585.08,1403.77,553.55,9046.2,47.393
14,13,117,1585.32,1403.53,553.03,9051.6,47.448
14,14,116,1586.08,1404.34,553.36,9042.2,47.414
14,15,115,1584.50,1404.85,553.80,9054.0,47.384
14,16,114,1585.77,1404.65,553.19,9054.6,47.455
14,17,113,1585.31,1403.22,554.18,9045.8,47.492
14,18,112,1585.66,1403.12,554.40,9050.8,47.483
14,19,111,1583.78,1405.91,553.43,9053.6,47.400
14,20,110,1584.50,1404.71,554.11,9045.6,47.505
14,21,109,1585.84,1403.16,554.28,9044.9,47.419
14,22,108,1585.38,1403.23,553.88,9050.8,47.441
14,23,107,1585.67,1403.79,553.87,9054.0,47.490
14,24,106,1585.63,1402.97,553.96,9046.9,47.386
14,25,105,1584.94,1403.19,554.04,9052.9,47.355
14,26,104,1584.34,1402.69,553.66,9051.6,47.438
14,27,103,1584.53,1405.17,553.11,9054.3,47.423
14,28,102,1584.94,1403.53,554.26,9045.7,47.451
14,29,101,1585.42,1402.55,553.52,9049.5,47.406
14,30,100,1584.35,1403.69,553.99,9048.8,47.504
14,31,99,1584.20,1402.87,554.38,9047.7,47.384
14,32,98,1583.61,1404.97,553.70,9049.1,47.442
14,33,97,1585.81,1403.84,554.50,9050.5,47.503
14,34,96,1585.64,1403.97,553.62,9051.2,47.476
14,35,95,1584.54,1404.15,554.17,9057.2,47.493
14,36,94,1586.49,1403.43,554.01,9054.7,47.405
14,37,93,1584.61,1405.56,553.51,9045.3,47.526
14,38,92,1585.96,1404.39,553.79,9048.5,47.464
14,39,91,1586.26,1404.21,554.45,9046.9,47.449
14,40,90,1584.70,1403.02,553.75,9051.5,47.476
14,41,89,1586.74,1404.42,554.15,9050.2,47.534
14,42,88,1586.92,1404.48,553.50,9048.1,47.464
14,43,87,1585.37,1404.63,553.94,9050.0,47.418
14,44,86,1585.32,1405.67,554.11,9051.9,47.501
14,45,85,1584.70,1403.54,553.58,9049.6,47.429
14,46,84,1585.97,1403.57,553.56,9056.8,47.427
14,47,83,1585.12,1404.41,553.46,9054.3,47.482
14,48,82,1586.25,1403.39,553.83,9050.1,47.463
14,49,81,1583.84,1404.10,553.37,9051.3,47.344
14,50,80,1583.52,1404.74,553.64,9046.5,47.514
14,51,79,1585.26,1404.78,553.75,9059.4,47.420
14,52,78,1586.40,1403.94,553.30,9051.7,47.466
14,53,77,1584.16,1403.17,553.79,9051.2,47.326
14,54,76,1585.84,1403.55,553.40,9053.3,47.449
14,55,75,1585.97,1404.39,553.80,9049.5,47.474
14,56,74,1584.67,1403.23,553.98,9049.5,47.452
14,57,73,1585.87,1403.90,553.80,9047.9,47.472
14,58,72,1585.28,1404.81,553.63,9048.4,47.490
14,59,71,1585.20,1403.18,554.19,9044.1,47.489
14,60,70,1583.99,1405.70,553.34,9054.0,47.446
14,61,69,1584.71,1404.17,553.99,9046.8,47.409
14,62,68,1585.52,1402.46,553.62,9060.6,47.402
14,63,67,1585.92,1403.47,553.95,9052.3,47.506
14,64,66,1584.84,1405.79,553.62,9050.8,47.462
14,65,65,1584.10,1403.74,553.85,9048.5,47.572
14,66,64,1584.33,1405.06,554.06,9050.0,47.407
14,67,63,1584.39,1403.53,553.26,9046.5,47.376
14,68,62,1586.08,1404.56,554.04,9052.1,47.458
14,69,61,1586.17,1403.45,553.83,9052.6,47.384
14,70,60,1587.48,1404.03,553.84,9054.4,47.496
14,71,59,1585.06,1404.15,553.34,9048.1,47.475
14,72,58,1585.43,1405.19,553.75,9045.3,47.501
14,73,57,1586.30,1404.99,553.72,9053.9,47.619
14,74,56,1585.33,1403.11,553.57,9052.6,47.365
14,75,55,1585.47,1404.76,554.18,9055.2,47.487
14,76,54,1583.72,1405.38,553.91,9051.7,47.355
14,77,53,1584.96,1403.66,553.06,9051.0,47.399
14,78,52,1587.82,1404.72,554.02,9045.8,47.410
14,79,51,1585.94,1404.24,553.47,9050.8,47.421
14,80,50,1587.51,1405.59,553.70,9053.7,47.461
14,81,49,1586.13,1405.17,553.57,9056.2,47.483
14,82,48,1586.18,1406.37,553.42,9052.6,47.400
14,83,47,1586.41,1407.11,553.46,9053.2,47.347
14,84,46,1586.51,1405.93,553.14,9053.2,47.394
14,85,45,1587.02,1406.50,553.06,9052.1,47.416
14,86,44,1588.12,1406.89,553.09,9055.3,47.493
14,87,43,1588.13,1407.42,553.46,9059.3,47.457
14,88,42,1588.08,1408.17,552.86,9049.4,47.407
14,89,41,1587.91,1407.00,553.38,9048.6,47.368
14,90,40,1587.72,1406.32,553.52,9050.8,47.360
14,91,39,1589.08,1408.68,552.68,9058.4,47.399
14,92,38,1590.48,1408.78,552.91,9053.4,47.342
14,93,37,1588.22,1409.98,552.90,9058.9,47.450
14,94,36,1587.27,1410.23,552.85,9058.9,47.328
14,95,35,1588.83,1409.86,553.48,9061.4,47.427
14,96,34,1589.57,1409.23,552.46,9056.7,47.256
14,97,33,1589.44,1409.63,552.58,9059.4,47.371
14,98,32,1590.31,1409.98,551.97,9057.4,47.298
14,99,31,1591.00,1411.69,552.77,9062.6,47.334
14,100,30,1590.52,1410.58,551.96,9064.0,47.326
14,101,29,1590.26,1410.90,552.08,9061.3,47.382
14,102,28,1591.31,1410.02,552.21,9061.2,47.311
14,103,27,1591.41,1412.65,552.21,9062.2,47.336
14,104,26,1591.91,1412.43,552.52,9064.9,47.350
14,105,25,1593.58,1413.76,552.31,9058.0,47.312
14,106,24,1592.80,1415.23,552.22,9061.9,47.314
14,107,23,1593.44,1414.56,551.56,9066.0,47.277
14,108,22,1593.89,1413.94,551.60,9069.5,47.229
14,109,21,1593.25,1415.00,551.46,9063.0,47.280
14,110,20,1593.20,1414.59,552.22,9068.3,47.230
14,111,19,1595.12,1416.47,551.81,9067.0,47.309
14,112,18,1593.54,1415.48,551.48,9069.2,47.207
14,113,17,1595.77,1416.35,551.25,9072.4,47.290
14,114,16,1595.16,1416.44,551.12,9069.4,47.204
14,115,15,1597.19,1418.20,551.27,9065.8,47.287
14,116,14,1594.51,1419.13,551.33,9069.4,47.285
14,117,13,1597.13,1418.94,551.06,9082.8,47.280
14,118,12,1598.16,1418.57,550.90,9069.5,47.246
14,119,11,1598.13,1418.90,550.79,9070.2,47.204
14,120,10,1597.76,1420.46,550.89,9073.7,47.169
14,121,9,1599.04,1421.59,550.23,9075.6,47.246
14,122,8,1599.78,1421.55,550.65,9077.0,47.209
14,123,7,1598.14,1420.64,550.66,9071.0,47.183
14,124,6,1599.93,1421.69,550.36,9077.7,47.260
14,125,5,1600.16,1424.44,550.25,9075.5,47.185
14,126,4,1601.57,1423.73,550.12,9076.6,47.095
14,127,3,1602.19,1424.07,549.91,9080.5,47.141
14,128,2,1600.91,1426.00,549.86,9079.6,47.140
14,129,1,1602.71,1426.11,549.87,9083.7,47.177
14,130,0,1603.71,1425.86,549.26,9087.8,47.088
15,1,187,1584.28,1403.35,553.42,9050.4,47.446
15,2,186,1586.14,1402.99,553.87,9046.9,47.364
15,3,185,1585.47,1404.60,553.97,9045.4,47.454
15,4,184,1585.48,1404.86,553.99,9053.4,47.503
15,5,183,1585.08,1404.45,554.10,9051.4,47.510
15,6,182,1585.70,1403.43,553.41,9050.1,47.391
15,7,181,1585.07,1403.99,554.19,9051.8,47.499
15,8,180,1584.61,1405.38,554.07,9051.5,47.360
15,9,179,1585.94,1405.60,553.80,9050.1,47.424
15,10,178,1583.69,1403.49,554.30,9053.8,47.411
15,11,177,1584.54,1405.92,553.49,9047.5,47.429
15,12,176,1583.91,1403.52,553.64,9046.8,47.516
15,13,175,1584.07,1403.87,553.54,9049.3,47.404
15,14,174,1585.06,1404.29,554.22,9047.9,47.531
15,15,173,1584.35,1403.79,554.33,9060.2,47.534
15,16,172,1584.82,1404.46,554.00,9051.2,47.400
15,17,171,1585.19,1403.54,553.51,9048.9,47.466
15,18,170,1585.80,1403.77,553.78,9052.8,47.454
15,19,169,1585.31,1404.07,553.86,9046.2,47.456
15,20,168,1586.14,1404.15,553.55,9055.2,47.486
15,21,167,1585.61,1404.67,553.46,9052.3,47.519
15,22,166,1584.62,1402.26,553.91,9050.1,47.373
15,23,165,1585.48,1404.48,553.36,9056.6,47.488
15,24,164,1583.49,1404.74,554.04,9055.0,47.419
15,25,163,1585.67,1403.79,553.63,9047.0,47.355
15,26,162,1585.43,1403.75,552.98,9050.3,47.508
15,27,161,1583.95,1403.36,553.93,9041.0,47.423
15,28,160,1585.28,1403.49,553.41,9045.6,47.369
15,29,159,1584.49,1404.95,554.51,9050.1,47.488
15,30,158,1584.25,1402.12,554.36,9047.9,47.486
15,31,157,1585.13,1404.90,554.09,9051.0,47.469
15,32,156,1585.97,1403.63,554.27,9047.5,47.454
15,33,155,1585.50,1402.53,554.21,9051.7,47.615
15,34,154,1586.66,1403.99,554.34,9053.0,47.462
15,35,153,1583.67,1402.72,553.80,9048.3,47.461
15,36,152,1586.10,1404.78,553.59,9053.2,47.404
15,37,151,1584.09,1404.34,553.56,9047.8,47.500
15,38,150,1585.53,1403.67,553.31,9047.4,47.547
15,39,149,1585.77,1405.28,553.88,9048.8,47.495
15,40,148,1586.03,1403.57,553.59,9044.7,47.413
15,41,147,1585.54,1403.46,554.08,9056.9,47.451
15,42,146,1584.99,1404.49,553.63,9047.7,47.419
15,43,145,1584.08,1404.81,553.65,9053.9,47.476
15,44,144,1584.98,1404.73,553.52,9047.3,47.486
15,45,143,1583.24,1404.01,553.98,9054.6,47.526
15,46,142,1584.90,1404.69,553.56,9048.4,47.518
15,47,141,1584.97,1404.14,553.49,9051.5,47.488
15,48,140,1585.58,1402.91,554.10,9046.5,47.449
15,49,139,1583.71,1403.84,553.50,9048.4,47.453
15,50,138,1585.66,1404.71,553.10,9052.4,47.460
15,51,137,1584.55,1403.21,553.78,9050.8,47.469
15,52,136,1584.84,1401.73,553.65,9045.9,47.553
15,53,135,1585.05,1404.67,553.99,9051.1,47.429
15,54,134,1584.56,1402.18,553.84,9051.1,47.448
15,55,133,1585.11,1402.91,553.71,9047.7,47.483
15,56,132,1585.03,1403.42,553.75,9046.4,47.434
15,57,131,1585.47,1402.80,553.78,9047.4,47.383
15,58,130,1586.49,1405.13,553.62,9049.0,47.349
15,59,129,1583.73,1402.98,553.79,9049.6,47.467
15,60,128,1585.54,1404.25,553.48,9051.1,47.482
15,61,127,1584.66,1402.34,554.16,9050.3,47.311
15,62,126,1586.66,1403.57,554.53,9051.3,47.440
15,63,125,1585.15,1403.36,553.82,9057.0,47.405
15,64,124,1585.43,1403.35,553.75,9056.9,47.476
15,65,123,1585.60,1404.06,554.61,9046.7,47.371
15,66,122,1586.35,1403.66,553.92,9056.0,47.471
15,67,121,1586.78,1404.12,553.59,9041.8,47.465
15,68,120,1583.21,1404.29,554.24,9049.9,47.460
15,69,119,1585.73,1404.60,554.15,9049.9,47.337
15,70,118,1585.94,1403.79,553.54,9051.2,47.459
15,71,117,1584.40,1402.84,553.94,9047.0,47.456
15,72,116,1585.30,1404.87,554.44,9050.8,47.429
15,73,115,1586.33,1404.94,553.85,9050.8,47.451
15,74,114,1585.13,1403.91,553.51,9050.0,47.538
15,75,113,1584.35,1403.76,553.53,9054.1,47.491
15,76,112,1583.98,1402.18,554.06,9045.3,47.491
15,77,111,1584.49,1404.63,553.93,9048.1,47.406
15,78,110,1585.46,1403.38,554.13,9047.1,47.468
15,79,109,1584.69,1404.01,553.59,9049.4,47.322
15,80,108,1584.35,1403.47,553.78,9054.5,47.415
15,81,107,1586.13,1403.22,553.47,9043.4,47.480
15,82,106,1585.07,1404.49,553.84,9050.0,47.464
15,83,105,1586.72,1403.57,554.42,9053.0,47.468
15,84,104,1585.44,1401.12,553.72,9047.7,47.556
15,85,103,1584.73,1403.97,553.79,9045.4,47.422
15,86,102,1585.65,1402.08,553.89,9046.8,47.515
15,87,101,1585.32,1402.63,553.68,9051.6,47.435
15,88,100,1585.12,1403.98,554.06,9051.5,47.448
15,89,99,1585.01,1403.03,554.24,9060.4,47.433
15,90,98,1585.04,1404.91,554.10,9050.6,47.401
15,91,97,1586.45,1404.61,553.87,9047.5,47.453
15,92,96,1583.55,1404.67,554.10,9050.8,47.402
15,93,95,1585.36,1404.71,553.58,9053.3,47.476
15,94,94,1584.78,1403.50,553.75,9046.6,47.463
15,95,93,1585.45,1405.05,553.89,9051.4,47.437
15,96,92,1584.31,1403.63,554.23,9052.2,47.470
15,97,91,1583.59,1404.33,553.39,9045.7,47.392
15,98,90,1584.46,1404.84,553.85,9046.8,47.420
15,99,89,1585.52,1404.77,553.81,9046.2,47.427
15,100,88,1587.07,1403.11,553.87,9057.7,47.433
15,101,87,1586.69,1403.66,553.16,9048.4,47.408
15,102,86,1583.95,1403.98,554.03,9048.4,47.426
15,103,85,1586.45,1403.76,553.90,9044.7,47.395
15,104,84,1585.26,1405.61,553.43,9047.5,47.455
15,105,83,1585.85,1403.69,553.52,9054.7,47.381
15,106,82,1585.86,1404.26,554.08,9053.1,47.483
15,107,81,1585.25,1405.57,553.88,9053.0,47.423
15,108,80,1585.90,1403.28,554.15,9049.3,47.418
15,109,79,1584.82,1405.67,553.76,9050.5,47.316
15,110,78,1585.40,1405.60,553.65,9051.6,47.410
15,111,77,1584.81,1406.18,553.12,9051.2,47.377
15,112,76,1586.98,1405.97,553.42,9054.5,47.352
15,113,75,1586.24,1404.64,553.80,9053.6,47.457
15,114,74,1585.98,1406.40,553.13,9049.1,47.414
15,115,73,1585.79,1406.52,553.30,9049.0,47.360
15,116,72,1587.22,1403.74,553.11,9057.9,47.400
15,117,71,1587.37,1406.58,553.32,9047.4,47.349
15,118,70,1585.85,1406.79,553.55,9050.3,47.409
15,119,69,1587.07,1406.59,553.09,9059.4,47.444
15,120,68,1587.26,1406.22,553.04,9055.3,47.384
15,121,67,1587.45,1405.15,553.09,9053.8,47.453
15,122,66,1586.75,1405.70,553.35,9054.2,47.316
15,123,65,1586.30,1406.64,553.16,9059.6,47.345
15,124,64,1588.22,1405.64,553.26,9060.2,47.403
15,125,63,1587.41,1408.71,553.22,9055.8,47.342
15,126,62,1588.39,1407.18,553.17,9055.7,47.444
15,127,61,1587.80,1407.86,553.28,9055.0,47.385
15,128,60,1588.10,1408.05,553.20,9062.5,47.299
15,129,59,1587.59,1408.27,552.98,9055.6,47.352
15,130,58,1587.78,1408.06,553.17,9057.0,47.410
15,131,57,1587.98,1410.12,552.71,9058.7,47.367
15,132,56,1588.69,1409.42,553.02,9066.7,47.402
15,133,55,1589.80,1410.28,552.96,9057.5,47.383
15,134,54,1590.17,1410.73,552.30,9051.4,47.430
15,135,53,1589.03,1408.21,552.19,9064.6,47.403
15,136,52,1589.22,1409.26,552.68,9061.6,47.341
15,137,51,1589.42,1411.19,552.61,9058.3,47.382
15,138,50,1588.53,1410.83,552.70,9054.5,47.251
15,139,49,1589.98,1410.81,552.62,9065.6,47.353
15,140,48,1589.52,1410.66,552.10,9059.4,47.411
15,141,47,1591.20,1410.48,552.62,9057.7,47.198
15,142,46,1590.05,1411.80,552.62,9066.8,47.350
15,143,45,1592.32,1412.20,552.62,9065.0,47.353
15,144,44,1592.32,1411.26,551.57,9063.8,47.343
15,145,43,1590.97,1411.01,552.28,9064.4,47.346
15,146,42,1591.07,1411.70,552.39,9062.5,47.369
15,147,41,1591.84,1413.34,552.13,9060.1,47.358
15,148,40,1591.53,1413.01,552.15,9062.6,47.357
15,149,39,1593.00,1413.63,552.06,9069.9,47.377
15,150,38,1593.50,1414.17,551.81,9063.6,47.331
15,151,37,1593.84,1414.57,552.11,9071.2,47.288
15,152,36,1594.03,1414.85,552.01,9066.3,47.313
15,153,35,1592.89,1414.70,552.05,9066.2,47.193
15,154,34,1592.42,1413.89,551.74,9062.8,47.313
15,155,33,1594.88,1416.11,551.82,9069.7,47.248
15,156,32,1594.05,1414.15,552.02,9073.2,47.254
15,157,31,1592.67,1414.64,551.41,9062.1,47.216
15,158,30,1594.82,1416.39,550.93,9065.3,47.264
15,159,29,1594.05,1416.31,551.45,9066.0,47.214
15,160,28,1595.37,1415.72,550.91,9068.1,47.191
15,161,27,1594.08,1416.83,551.32,9065.5,47.259
15,162,26,1595.99,1417.23,551.38,9063.3,47.308
15,163,25,1596.35,1416.48,551.25,9070.0,47.236
15,164,24,1597.60,1415.90,550.75,9061.8,47.237
15,165,23,1596.86,1418.29,551.05,9071.7,47.213
15,166,22,1597.28,1419.28,550.79,9069.8,47.216
15,167,21,1598.09,1417.88,551.34,9066.1,47.280
15,168,20,1597.90,1418.79,551.22,9070.0,47.166
15,169,19,1598.85,1418.78,551.09,9076.1,47.248
15,170,18,1598.24,1420.21,551.14,9073.8,47.200
15,171,17,1596.94,1420.21,551.07,9069.3,47.185
15,172,16,1598.65,1421.63,550.35,9076.4,47.173
15,173,15,1598.05,1419.78,550.43,9075.9,47.174
15,174,14,1599.44,1419.94,550.77,9076.2,47.105
15,175,13,1600.35,1421.60,550.73,9079.2,47.223
15,176,12,1599.33,1422.29,549.89,9077.0,47.256
15,177,11,1599.16,1422.81,550.90,9078.6,47.215
15,178,10,1598.75,1421.50,550.73,9080.0,47.183
15,179,9,1600.08,1422.95,550.75,9076.8,47.188
15,180,8,1601.13,1422.45,549.99,9083.1,47.175
15,181,7,1600.34,1423.13,549.80,9082.0,47.129
15,182,6,1600.99,1424.53,549.52,9078.6,47.135
15,183,5,1601.25,1423.64,549.74,9080.3,47.079
15,184,4,1601.91,1424.01,549.74,9080.5,47.099
15,185,3,1603.09,1424.75,550.13,9077.7,47.079
15,186,2,1601.05,1424.80,549.67,9081.2,47.147
15,187,1,1603.19,1426.64,549.41,9081.6,47.056
15,188,0,1603.33,1427.62,549.24,9084.4,47.152
16,1,176,1585.35,1403.95,553.54,9050.6,47.507
16,2,175,1584.87,1404.13,553.77,9052.8,47.417
16,3,174,1583.24,1404.42,554.10,9051.6,47.418
16,4,173,1584.09,1404.45,553.84,9049.6,47.541
16,5,172,1584.24,1405.60,553.81,9043.6,47.441
16,6,171,1585.77,1403.67,553.36,9049.4,47.407
16,7,170,1585.39,1404.70,553.48,9047.5,47.488
16,8,169,1584.31,1403.03,553.45,9051.2,47.465
16,9,168,1584.45,1404.00,554.26,9046.6,47.352
16,10,167,1585.36,1403.90,553.59,9052.3,47.492
16,11,166,1583.23,1403.41,554.50,9052.0,47.484
16,12,165,1585.94,1404.02,554.04,9052.5,47.477
16,13,164,1584.74,1404.15,553.62,9050.0,47.392
16,14,163,1584.37,1403.75,553.52,9048.2,47.442
16,15,162,1585.32,1404.85,553.66,9054.7,47.497
16,16,161,1585.40,1404.14,553.90,9054.2,47.511
16,17,160,1586.07,1404.04,553.97,9054.7,47.419
16,18,159,1584.75,1404.01,554.07,9053.2,47.438
16,19,158,1583.79,1404.22,553.52,9044.8,47.387
16,20,157,1585.26,1405.22,553.81,9050.7,47.509
16,21,156,1583.76,1404.47,553.80,9052.0,47.426
16,22,155,1584.35,1404.13,554.29,9053.0,47.425
16,23,154,1583.93,1402.49,554.19,9046.7,47.434
16,24,153,1586.06,1402.55,554.25,9049.1,47.393
16,25,152,1584.80,1403.35,553.93,9047.7,47.354
16,26,151,1584.82,1402.78,553.86,9045.8,47.426
16,27,150,1585.15,1403.81,553.88,9052.4,47.392
16,28,149,1584.95,1401.00,553.87,9048.9,47.401
16,29,148,1585.25,1405.06,553.66,9046.7,47.458
16,30,147,1583.93,1403.41,554.17,9050.2,47.356
16,31,146,1583.56,1404.15,554.06,9044.3,47.472
16,32,145,1586.06,1405.70,553.90,9051.8,47.343
16,33,144,1586.68,1403.48,553.52,9049.1,47.526
16,34,143,1586.77,1404.11,554.10,9050.2,47.398
16,35,142,1586.18,1403.44,554.26,9054.5,47.481
16,36,141,1586.46,1406.01,553.75,9047.2,47.357
16,37,140,1586.80,1403.60,554.14,9047.4,47.527
16,38,139,1584.44,1402.93,553.74,9048.1,47.480
16,39,138,1584.96,1404.56,553.71,9047.7,47.421
16,40,137,1586.64,1404.20,553.20,9048.2,47.455
16,41,136,1586.48,1404.93,553.52,9058.5,47.448
16,42,135,1586.00,1402.96,553.08,9045.1,47.287
16,43,134,1586.69,1404.19,553.52,9051.6,47.459
16,44,133,1585.50,1405.09,553.71,9046.9,47.491
16,45,132,1585.64,1404.09,554.45,9048.5,47.405
16,46,131,1585.33,1403.39,553.95,9047.1,47.430
16,47,130,1586.51,1403.63,553.56,9054.1,47.397
16,48,129,1584.45,1404.52,554.08,9054.3,47.413
16,49,128,1585.48,1403.58,553.62,9054.2,47.423
16,50,127,1585.22,1404.14,553.48,9053.4,47.478
16,51,126,1583.41,1404.25,553.57,9053.8,47.378
16,52,125,1584.71,1404.33,553.82,9052.7,47.374
16,53,124,1586.32,1404.47,554.21,9053.1,47.449
16,54,123,1583.97,1403.49,554.28,9054.8,47.419
16,55,122,1582.75,1403.81,553.71,9049.1,47.476
16,56,121,1585.70,1404.89,553.93,9043.7,47.433
16,57,120,1586.84,1404.34,553.91,9051.3,47.471
16,58,119,1583.09,1403.78,553.79,9054.5,47.452
16,59,118,1583.68,1404.39,553.56,9045.7,47.408
16,60,117,1585.43,1405.13,553.94,9052.2,47.474
16,61,116,1585.08,1404.63,553.07,9050.4,47.398
16,62,115,1585.93,1403.87,553.81,9044.7,47.501
16,63,114,1585.50,1404.50,553.56,9047.3,47.461
16,64,113,1584.44,1404.39,553.15,9048.3,47.540
16,65,112,1585.35,1404.15,554.40,9041.8,47.409
16,66,111,1584.68,1404.77,554.06,9047.0,47.500
16,67,110,1584.68,1405.09,553.49,9049.6,47.425
16,68,109,1585.84,1403.53,553.79,9051.8,47.477
16,69,108,1585.71,1404.19,553.67,9048.8,47.451
16,70,107,1585.20,1403.87,553.81,9044.7,47.483
16,71,106,1585.14,1404.90,553.80,9043.9,47.432
16,72,105,1584.84,1404.67,553.18,9050.1,47.476
16,73,104,1584.47,1404.07,553.61,9047.4,47.430
16,74,103,1584.43,1404.62,553.58,9046.8,47.538
16,75,102,1585.77,1402.32,553.57,9050.8,47.466
16,76,101,1583.81,1405.04,554.05,9051.7,47.518
16,77,100,1585.36,1404.40,554.27,9053.9,47.408
16,78,99,1585.51,1403.40,553.95,9051.7,47.381
16,79,98,1584.90,1404.24,553.67,9051.1,47.490
16,80,97,1584.98,1404.20,554.22,9051.7,47.460
16,81,96,1584.23,1404.60,553.90,9054.5,47.452
16,82,95,1583.55,1402.47,554.02,9048.0,47.472
16,83,94,1585.09,1403.85,553.77,9047.0,47.449
16,84,93,1584.54,1403.68,553.70,9049.2,47.496
16,85,92,1584.93,1404.97,554.25,9053.1,47.476
16,86,91,1585.33,1404.87,553.81,9053.6,47.479
16,87,90,1584.83,1404.95,553.80,9049.8,47.424
16,88,89,1585.30,1405.10,554.03,9051.5,47.477
16,89,88,1586.24,1404.13,553.41,9054.9,47.419
16,90,87,1584.73,1402.73,553.91,9044.8,47.407
16,91,86,1585.82,1405.08,553.52,9050.2,47.400
16,92,85,1584.98,1404.76,553.55,9049.9,47.369
16,93,84,1586.41,1405.07,553.92,9055.4,47.399
16,94,83,1585.29,1403.01,554.61,9050.5,47.491
16,95,82,1584.68,1405.71,554.20,9051.0,47.386
16,96,81,1585.65,1402.92,553.61,9054.2,47.433
16,97,80,1585.63,1405.52,553.78,9045.7,47.438
16,98,79,1587.90,1403.97,553.55,9058.5,47.487
